time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Event
24:48.,215,10.75,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.04014587,-0.005310059,-0.9681244,10.4754,2.942139,-42.65662,295.3847,304.7165,10,-0.5361899,-0.1795016,0.5608386,3.00159,-0.01713014,0.1372802,-0.4454051,-0.1004243,0.4635738,0.2147526,0.02050117,-0.0240951,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,216,10.8,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.07551575,0.08982849,-0.8686218,10.44049,3.046478,-42.28522,291.707,301.0388,10,0.1433276,-0.2417564,0.4309269,3.027006,-0.03044319,0.1197176,-0.1683017,-0.2860759,0.5687385,-0.01036775,0.257295,-0.01752059,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,217,10.85,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.0501709,-0.1252899,-0.696228,9.637543,2.594238,-42.7916,290.0292,299.3611,10,0.4263793,-0.03425171,0.1500657,3.048536,-0.04386479,0.1327421,0.4573126,-0.09140524,0.2077496,-0.05178041,0.1038797,0.237579,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,218,10.9,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.01156616,-0.2420959,-0.7263031,8.34584,1.72464,-43.23047,293.1544,302.4862,10,0.2053263,0.05075666,0.1085196,3.055206,-0.04486123,0.1506311,0.3256551,0.040434,0.1121311,0.02361693,-0.04642531,0.2887378,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,219,10.95,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.01531982,-0.2029572,-0.9047852,8.520401,1.342041,-43.39929,292.1992,301.531,10,-0.2055833,0.2840706,0.1473796,3.062749,-0.03953958,0.1549238,-0.129676,0.2301632,0.1533457,-0.01375482,-0.1157147,0.2317274,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,220,11,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.05993652,-0.1421509,-1.125076,9.323364,1.307251,-43.23047,291.2648,300.5966,10,0.04017219,0.0412782,0.2489933,3.071331,-0.02915314,0.1491404,-0.06610774,0.2100925,0.2480663,0.12137,-0.008638382,-0.00665349,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,221,11.05,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.1034698,-0.2046661,-1.105255,10.09138,0.7507324,-42.96042,289.0833,298.4151,10,-0.08228635,-0.2582774,-0.05249144,3.082155,-0.03176209,0.152226,0.03064831,-0.2013103,0.03899312,0.07707433,-0.044925,-0.1082387,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,222,11.1,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.0823822,-0.1629791,-1.563614,10.09138,0.5420227,-42.96042,289.1243,298.4561,10,-0.03703179,-0.05592905,-0.1558575,3.078691,-0.04255662,0.1487237,-0.1344619,-0.2426652,-0.1067975,0.106985,-0.01297204,-0.1576253,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,223,11.15,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.03451538,0.2119446,-1.202682,9.49791,0.7855225,-43.12924,289.5266,298.8584,10,-0.3431986,-0.1202268,0.3091229,3.073736,-0.04383377,0.1478924,-0.2583791,0.01505688,0.1100583,0.04384493,-0.03358487,0.1324209,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,224,11.2,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.5514832,-0.2692413,-0.9364929,9.078979,0.9246521,-42.99417,289.9194,299.2512,10,0.3478839,-0.09364873,-0.4350258,3.090671,-0.05470472,0.1500222,0.4968115,-0.2322086,0.2907872,-0.2759843,0.3289187,-0.2539681,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,225,11.25,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.08418274,-0.118576,-1.136383,8.625137,0.4724731,-43.02792,291.0674,300.3992,10,-0.5683063,0.04861734,-0.9727196,3.062389,-0.05304433,0.1613773,-0.3313078,0.06414661,-0.9492108,-0.2308115,-0.1034367,-0.03485862,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,226,11.3,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.06700134,0.2054596,-1.076721,8.625137,0.9594421,-42.42026,289.3492,298.681,10,-0.4683749,0.03578277,-0.3037937,3.024783,-0.04620066,0.1358448,-0.6903188,0.007597822,-0.6066283,-0.004793623,0.1038112,-0.1758278,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,227,11.35,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.03549194,0.02206421,-0.7003632,8.555313,1.168121,-43.29807,286.6215,295.9533,10,0.327968,0.1889108,0.04214532,3.012786,-0.04023332,0.1232644,0.2196225,0.1854932,0.03714501,0.08372527,0.3185854,0.07460201,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,228,11.4,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.01550293,-0.216507,-0.6013336,8.904419,1.098541,-43.23056,289.7059,299.0377,10,0.2191979,0.05298812,-0.1161865,3.012833,-0.031754,0.1502781,0.3339824,0.07326679,-0.0825336,0.0379979,-0.02852479,0.3934892,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,229,11.45,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.01063538,-0.2411499,-0.7233734,9.009155,0.7159424,-43.12927,291.3039,300.6357,10,-0.07281615,-0.09594171,-0.194557,3.007573,-0.02991951,0.1592282,0.1095136,-0.02495035,-0.1571142,0.007731812,-0.08749173,0.3187715,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,230,11.5,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.02619934,-0.2477112,-1.019714,8.834595,0.3333435,-42.55533,290.6426,299.9745,10,-0.1517927,-0.1074487,-0.1671696,3.001688,-0.03163043,0.1595158,-0.05652521,-0.1004539,-0.1807014,0.0239147,-0.05936055,0.2032106,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:48.,231,11.55,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.120163,-0.2483215,-1.222198,8.450592,0.9246826,-42.319,293.987,303.3188,10,-0.2740334,0.02803137,-0.1141071,2.992022,-0.03681494,0.1505581,-0.2428877,-0.08778396,-0.1117501,-0.05140882,-0.09627163,-0.09053466,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,232,11.6,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.09867859,-0.1119232,-1.260437,8.310928,1.272491,-42.52158,296.2026,305.5344,10,-0.3804373,-0.01496137,-0.002144377,2.98793,-0.03481815,0.1379061,-0.2809371,0.02620943,0.005947347,-0.04791684,-0.1048401,-0.2019736,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,233,11.65,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.0302887,-0.1587524,-0.9209747,8.904419,2.14209,-42.55533,296.4944,305.8262,10,-0.1784361,0.09561867,-0.05947345,2.986152,-0.03410178,0.1286482,0.1446355,0.1701618,-0.0865282,-0.0740357,-0.07181017,-0.862707,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,234,11.7,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.2040863,0.2533417,-1.208588,9.777176,2.38559,-43.26428,295.8322,305.164,10,0.1801863,-0.3692257,0.1912272,2.986176,-0.04010269,0.1305555,0.01292028,-0.3624424,0.1398747,0.3477952,0.3853576,-0.2370906,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,235,11.75,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.04316711,-0.06025696,-0.9753418,10.02156,1.863831,-43.63565,292.058,301.3898,10,0.58198,0.030233,-0.120018,2.993588,-0.05282189,0.1497798,0.6876091,-0.1009069,0.05440339,0.09946267,0.2708024,-0.2138539,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,236,11.8,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.04107666,-0.303421,-0.8897247,9.707367,0.9246826,-43.6694,293.1326,302.4644,10,-0.2537979,-0.05277134,-0.1063757,2.990481,-0.05250929,0.1749146,0.06053078,-0.05389204,-0.1101801,0.01423924,-0.06814815,0.07595921,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,237,11.85,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.0791626,0.2150726,-1.065018,9.986664,0.9246826,-43.93951,293.8192,303.151,10,-0.7675648,-0.1163527,0.6160086,2.991253,-0.05363255,0.1532217,-0.8114293,-0.02037139,0.2858148,0.1928561,-0.06612711,0.01448187,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,238,11.9,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.05262756,0.02424622,-0.7876129,10.02158,1.794281,-43.9733,293.7152,303.0471,10,0.0546952,-0.02338788,0.7738467,3.025804,-0.06389061,0.1220737,-0.09726833,-0.09367093,0.8002716,0.08403242,0.3400935,0.01638152,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,239,11.95,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.04434204,-0.1347656,-0.6932373,9.847031,2.17688,-44.20963,292.8358,302.1676,10,0.1998492,0.1242461,0.4707001,3.057538,-0.06570324,0.1288849,0.2949086,0.1324477,0.6033457,-0.008405428,0.1030615,0.252536,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,240,12,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.0138092,-0.1732941,-0.7553558,10.16122,1.307281,-44.37839,291.7701,301.1019,10,0.02400707,-0.03060798,0.3664446,3.083413,-0.0642062,0.1387709,0.1150419,0.008128621,0.3950001,0.07228857,-0.01122544,0.2575111,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,241,12.05,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.00743103,-0.09033203,-0.9596405,10.26596,0.7159729,-45.08734,289.9355,299.2673,10,-0.3171383,0.1104511,0.3650368,3.099438,-0.06695382,0.1362954,-0.169019,0.0277292,0.3606324,0.08946145,-0.03638267,0.2025719,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,242,12.1,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.04931641,-0.05062866,-1.167419,11.38312,0.7159729,-45.08734,286.2696,295.6014,10,-0.2229761,-0.1603676,0.3450474,3.120768,-0.06546011,0.1217112,-0.2144453,0.006179939,0.4571428,0.08960292,0.07032453,-0.04037685,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,243,12.15,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.01101685,-0.03120422,-1.253403,11.52277,1.133392,-45.01984,284.7471,294.0789,10,-0.07542764,-0.07995155,0.02288108,3.136924,-0.07795656,0.1115835,-0.05433137,-0.150533,0.07569068,0.07318188,0.06876486,-0.2567042,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,244,12.2,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.1456909,-0.09594727,-1.501648,11.52277,1.411652,-44.34464,284.2586,293.5904,10,0.4327591,0.1927665,-0.22071,3.135934,-0.07774693,0.1148589,0.2015705,0.1024412,-0.1306072,-0.01637951,0.09322897,-0.311897,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,245,12.25,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.03424072,0.1238251,-1.281693,11.73219,0.6463928,-44.61469,284.7059,294.0378,10,0.5743986,-0.07953291,0.1644228,3.128965,-0.05515577,0.121779,0.2864013,0.007763277,0.08420746,0.09352263,0.08470452,0.06252632,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,246,12.3,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.3301849,-0.3940735,-0.9368134,12.29077,-0.3971252,-45.08737,284.8857,294.2175,10,0.1792188,0.06661844,-0.5225279,3.13267,-0.05659382,0.1543979,0.7852894,0.03375331,-0.2670924,-0.3835471,0.02556554,-0.07631334,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,247,12.35,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.0798645,-0.1499786,-1.111618,11.90677,-0.5710449,-45.25616,286.2621,295.5939,10,-0.8638549,0.03309004,-0.509104,3.10275,-0.04807897,0.154482,-0.700189,0.06019608,-0.5948831,-0.1056644,-0.1977552,0.002818692,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,248,12.4,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.03955078,0.2661896,-1.09465,12.22098,0.02023315,-44.88483,288.2383,297.5701,10,-0.3111975,0.04423084,-0.1397741,3.087611,-0.0446059,0.1294106,-0.7144994,0.04333665,-0.3000231,-0.003053489,0.1908021,-0.1783546,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,249,12.45,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.01560974,-0.03361511,-0.6870117,12.11626,0.9594421,-44.31091,287.1384,296.4702,10,0.4552621,0.1705917,-0.1866423,3.079012,-0.03831826,0.1295437,0.4749972,0.1562624,-0.1498076,0.03000755,0.2576454,0.1572138,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,250,12.5,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.001190186,-0.2582703,-0.6110535,12.60501,1.446411,-44.17587,290.3979,299.7297,10,0.2139498,0.1397062,-0.2761251,3.070601,-0.02928144,0.1504563,0.3944553,0.1752616,-0.2434136,0.03056394,-0.07125637,0.4016548,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:49.,251,12.55,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.01361084,-0.2992096,-0.7742767,12.98901,0.6464233,-44.54724,291.6102,300.942,10,0.01419891,0.1328963,-0.3388875,3.055705,-0.01921145,0.1632324,0.1081264,0.1362343,-0.304118,0.008090655,-0.1186652,0.3136125,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,252,12.6,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.07817078,-0.2453003,-0.9751892,13.40793,0.7159424,-45.15491,292.8667,302.1985,10,-0.24363,0.05571706,-0.4741804,3.040307,-0.01188787,0.1628912,-0.1081704,0.08436148,-0.3897358,-0.04297253,-0.1192308,0.1278213,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,253,12.65,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.04933167,-0.1791534,-1.210083,13.68723,1.202942,-44.61475,293.7319,303.0637,10,-0.3067701,0.04527827,-0.4805429,3.020102,-0.006252408,0.1538002,-0.2926387,0.04557661,-0.4813055,-0.07127505,-0.08159243,-0.02844009,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,254,12.7,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.02037048,-0.1589203,-1.232971,13.68723,2.455139,-44.88483,296.3057,305.6375,10,-0.1228679,0.04244227,-0.450458,2.995609,0.001457995,0.1454344,-0.08964571,0.09388765,-0.4320039,-0.07019871,-0.06203273,-0.2115315,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,255,12.75,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.01567078,-0.2457733,-0.9390106,14.24579,2.872559,-44.20963,296.4942,305.826,10,0.2234946,0.1835597,-0.378987,2.972384,0.007411032,0.142859,0.04960145,0.100003,-0.3889255,0.05238743,-0.01196907,-0.3588012,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,256,12.8,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.1296539,0.1822052,-1.136963,14.17598,3.081238,-44.00708,298.5856,307.9174,10,-0.1233198,-0.2127972,-0.2607922,2.957673,0.01562409,0.1443482,-0.2383573,-0.004912207,-0.2849907,0.1280174,0.1250944,0.05149081,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,257,12.85,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.1473083,-0.03483582,-1.046265,14.03635,3.289917,-43.66949,296.691,306.0228,10,0.02766305,-0.01023107,-0.5375652,2.940612,0.007115917,0.1457406,0.166171,-0.07941515,-0.4454488,0.04764708,0.218269,-0.172278,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,258,12.9,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.154953,-0.1004944,-1.039047,14.31563,3.916016,-43.737,297.4897,306.8215,10,-0.4207643,-0.168552,-0.05969555,2.914209,0.01083284,0.1367431,-0.3117822,-0.09707274,-0.1798663,0.1121323,0.02892596,-0.07485311,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,259,12.95,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.2342224,0.04766846,-0.9229889,14.14107,4.298645,-44.44601,295.9413,305.2731,10,-0.387519,-0.4203784,0.2473725,2.918164,-0.000904909,0.1184568,-0.4571682,-0.370487,0.2362318,0.2119124,0.134278,0.03580794,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,260,13,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.002410889,0.01609802,-0.7986298,14.24579,4.889954,-44.4122,296.1762,305.508,10,-0.1179463,-0.3262918,0.1518391,2.926383,-0.01514508,0.1069724,-0.2459362,-0.4041177,0.2351939,0.1454901,0.1449765,0.1150348,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,261,13.05,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.06990051,-0.08158875,-0.7732086,13.19847,5.516113,-44.34467,296.4589,305.7907,10,0.0384406,-0.1371429,0.04796966,2.933478,-0.03430732,0.1048681,0.06367777,-0.1931589,0.01489493,-0.01866799,0.07847667,0.2183932,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,262,13.1,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.06584167,-0.1100616,-0.8587494,12.50026,6.142212,-44.61475,298.4422,307.774,10,-0.04291284,0.05296734,0.1481546,2.937928,-0.03974379,0.109065,0.05894714,0.01827267,0.1395989,-0.02906049,-0.004127185,0.1650873,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,263,13.15,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.03302002,-0.1058807,-0.9761353,12.6748,6.385712,-45.05362,299.0873,308.4191,10,-0.08962709,0.09129024,0.2480146,2.945514,-0.03705255,0.1076676,-0.07048553,0.09518288,0.2025506,-0.01970425,-0.001503321,0.05396711,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,264,13.2,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.0949707,-0.1484985,-1.150818,12.70973,6.559601,-44.88483,299.3945,308.7263,10,0.06688529,0.1607218,0.1507261,2.957959,-0.02032528,0.1087398,0.100058,0.1523631,0.2250357,0.09518553,-0.02399693,-0.09586388,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,265,13.25,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.0838623,-0.1423645,-1.163849,13.33812,6.281342,-44.54721,298.7715,308.1034,10,-0.0959236,-0.08713863,-0.07509182,2.960132,-0.01453202,0.1128663,0.06779579,0.07556814,-0.07330018,0.07201046,-0.0638105,-0.1599252,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,266,13.3,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.092453,-0.1264954,-1.306549,13.72214,6.594391,-45.18872,299.3246,308.6564,10,-0.1734522,-0.1146339,-0.2856938,2.955155,-0.0201186,0.1091055,-0.1609602,-0.1863162,-0.1665061,0.0881739,0.00706726,-0.457487,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,267,13.35,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.115509,0.1897736,-1.217667,13.6174,7.116119,-45.28998,299.691,309.0229,10,-0.3195045,-0.06316192,-0.04870442,2.940127,-0.01798853,0.1054219,-0.2177205,0.1158497,-0.3591324,-0.02309741,0.0916159,0.049219,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,268,13.4,40.44389,-79.94648,272.6028,-1,-1,10,65,1511130290,-0.07824707,-0.2443237,-1.011642,13.30321,7.290039,-45.45874,300.8281,310.1599,10,0.4288611,-0.1029227,-0.4514322,2.937896,-0.02738025,0.07872289,0.4346791,-0.1756798,-0.107509,0.06258562,0.01525659,-0.01656274,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,269,13.45,40.44389,-79.94648,272.6028,-1,-1,10,65,1511130290,-0.3730316,-0.03517151,-1.207413,13.58249,7.846558,-45.79636,302.9129,312.2448,10,-0.5503159,0.1902445,-0.7762694,2.911434,-0.02464197,0.09046675,-0.1003004,0.1341928,-0.769421,-0.3686192,-0.1012612,-0.1074801,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,270,13.5,40.44389,-79.94648,272.6028,-1,-1,10,65,1511130290,-0.1044464,0.2259521,-1.072113,13.65231,8.750916,-45.86386,304.2861,313.6179,10,-0.6388364,0.04828338,-0.307258,2.8754,-0.01310143,0.06247477,-0.6527882,0.09280189,-0.4026532,-0.2606061,0.1518354,-0.1691966,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:50.,271,13.55,40.44389,-79.94648,272.6028,-1,-1,10,65,1511130290,-0.03489685,0.1005859,-0.7920532,13.37302,9.794464,-45.52625,304.6364,313.9683,10,0.2456558,0.03072196,-0.2246952,2.865528,-0.01206382,0.0455449,-0.08774743,-0.02326349,-0.155944,-0.07089576,0.2439087,0.07457391,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:51.,272,13.6,40.44389,-79.94648,272.6028,-1,-1,10,65,1511130290,0.04234314,-0.1665039,-0.5959625,12.84937,9.829254,-45.62756,306.0627,315.3945,10,0.4599822,0.08130737,-0.3481497,2.852782,-0.008788444,0.0648997,0.529579,0.07871851,-0.3111241,0.07004913,0.01755191,0.3736039,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:51.,273,13.65,40.44389,-79.94648,272.6028,-1,-1,10,65,1511130290,-0.02110291,-0.06588745,-0.8513031,12.57008,9.203094,-45.42502,307.8244,317.1562,10,0.2044567,0.1458856,-0.3088367,2.833428,-0.002523578,0.08751169,0.2793723,0.08939467,-0.3622048,-0.01839062,-0.03763048,0.2791291,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:51.,274,13.7,40.44389,-79.94648,272.6028,-1,-1,10,65,1511130290,-0.006057739,-0.1418304,-1.011536,12.74463,8.124847,-45.59378,308.138,317.4698,10,0.208672,0.05914535,-0.227455,2.814607,0.006170715,0.1019852,0.2422159,0.115398,-0.3093646,0.002543638,-0.008512545,0.03129936,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:51.,275,13.75,40.44389,-79.94648,272.6028,-1,-1,10,65,1511130290,-0.000839233,-0.2616119,-1.234497,13.19847,8.229218,-46.10019,309.116,318.4478,10,0.2705729,0.07327741,-0.1776107,2.8022,0.009577853,0.1147444,0.2339412,0.01045026,-0.2122632,0.01451787,-0.105005,-0.2463676,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:51.,276,13.8,40.44389,-79.94648,272.6028,-1,-1,10,65,1511130290,0.002593994,-0.2415771,-1.244461,13.93158,8.264008,-45.9989,308.9839,318.3157,10,0.1080306,0.1993704,-0.04981523,2.796473,0.01715065,0.1289755,0.2890754,0.2494474,-0.09458591,-0.06754448,-0.1562786,-0.205168,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
